1.961452960968017578e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.604107260704040527e-02,-3.037485666573047638e-02,3.244639933109283447e-02,0.000000000000000000e+00
1.963332772254943848e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.596267759799957275e-02,-3.027108125388622284e-02,3.244639933109283447e-02,0.000000000000000000e+00
1.965212583541870117e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.588417083024978638e-02,-3.016679547727108002e-02,3.244639933109283447e-02,0.000000000000000000e+00
1.967092394828796387e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.580596208572387695e-02,-3.006206639111042023e-02,3.244639933109283447e-02,0.000000000000000000e+00
1.968972206115722656e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.572752982378005981e-02,-2.995677851140499115e-02,3.244639933109283447e-02,0.000000000000000000e+00
1.970851898193359375e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.564920932054519653e-02,-2.985090576112270355e-02,3.244639933109283447e-02,0.000000000000000000e+00
1.972731709480285645e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.557089626789093018e-02,-2.974451147019863129e-02,3.244639933109283447e-02,0.000000000000000000e+00
1.974611520767211914e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.549259066581726074e-02,-2.963769994676113129e-02,3.244639933109283447e-02,0.000000000000000000e+00
1.976491332054138184e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.541416585445404053e-02,-2.953016944229602814e-02,3.244639933109283447e-02,0.000000000000000000e+00
1.978371143341064453e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.533594220876693726e-02,-2.942240796983242035e-02,3.244639933109283447e-02,0.000000000000000000e+00
1.980250954627990723e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.525765895843505859e-02,-2.931378223001956940e-02,3.244639933109283447e-02,0.000000000000000000e+00
1.982130765914916992e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.517934590578079224e-02,-2.920478023588657379e-02,3.244639933109283447e-02,0.000000000000000000e+00
1.984010577201843262e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.510118931531906128e-02,-2.909531630575656891e-02,3.244639933109283447e-02,0.000000000000000000e+00
1.985890388488769531e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.502282410860061646e-02,-2.898510359227657318e-02,3.244639933109283447e-02,0.000000000000000000e+00
1.987770080566406250e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.494482398033142090e-02,-2.887454815208911896e-02,3.244639933109283447e-02,0.000000000000000000e+00
1.989649891853332520e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.486648857593536377e-02,-2.876337431371212006e-02,3.244639933109283447e-02,0.000000000000000000e+00
1.991529703140258789e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.478830218315124512e-02,-2.865176089107990265e-02,3.244639933109283447e-02,0.000000000000000000e+00
1.993409514427185059e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.471018284559249878e-02,-2.853943593800067902e-02,3.244639933109283447e-02,0.000000000000000000e+00
1.995289325714111328e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.463195919990539551e-02,-2.842682786285877228e-02,3.244639933109283447e-02,0.000000000000000000e+00
1.997169137001037598e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.455391436815261841e-02,-2.831349708139896393e-02,3.244639933109283447e-02,0.000000000000000000e+00
1.999048948287963867e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.447572052478790283e-02,-2.819965220987796783e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.000928640365600586e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.439762353897094727e-02,-2.808527462184429169e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.002808570861816406e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.431950420141220093e-02,-2.797042392194271088e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.004688262939453125e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.424136996269226074e-02,-2.785496599972248077e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.006568193435668945e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.416316866874694824e-02,-2.773910574615001678e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.008447885513305664e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.408516108989715576e-02,-2.762253768742084503e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.010327816009521484e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.400719821453094482e-02,-2.750541083514690399e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.012207508087158203e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.392907142639160156e-02,-2.738776989281177521e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.014087438583374023e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.385083287954330444e-02,-2.726962603628635406e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.015967130661010742e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.377286255359649658e-02,-2.715090103447437286e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.017847061157226562e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.369472831487655640e-02,-2.703185938298702240e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.019726753234863281e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.361679524183273315e-02,-2.691206894814968109e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.021606445312500000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.353864610195159912e-02,-2.679166756570339203e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.023486137390136719e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.346060872077941895e-02,-2.667090110480785370e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.025366067886352539e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.338262349367141724e-02,-2.654970251023769379e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.027245759963989258e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.330463081598281860e-02,-2.642755396664142609e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.029125690460205078e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.322643697261810303e-02,-2.630518190562725067e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.031005382537841797e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.314862310886383057e-02,-2.618204243481159210e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.032885313034057617e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.307045906782150269e-02,-2.605856396257877350e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.034765005111694336e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.299242168664932251e-02,-2.593446336686611176e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.036644935607910156e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.291436195373535156e-02,-2.580971829593181610e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.038524627685546875e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.283632457256317139e-02,-2.568449638783931732e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.040404558181762695e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.275839895009994507e-02,-2.555867843329906464e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.042284250259399414e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.268031686544418335e-02,-2.543237991631031036e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.044164180755615234e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.260233908891677856e-02,-2.530564926564693451e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.046043872833251953e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.252421975135803223e-02,-2.517817728221416473e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.047923803329467773e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.244618237018585205e-02,-2.505020983517169952e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.049803495407104492e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.236812263727188110e-02,-2.492174692451953888e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.051683425903320312e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.229005545377731323e-02,-2.479266934096813202e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.053563117980957031e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.221200317144393921e-02,-2.466300316154956818e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.055443048477172852e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.213391363620758057e-02,-2.453284524381160736e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.057322740554809570e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.205590605735778809e-02,-2.440202422440052032e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.059202671051025391e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.197795063257217407e-02,-2.427087537944316864e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.061082363128662109e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.189972698688507080e-02,-2.413895539939403534e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.062962293624877930e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.182178646326065063e-02,-2.400647662580013275e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.064841985702514648e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.174367457628250122e-02,-2.387369610369205475e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.066721677780151367e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.166557013988494873e-02,-2.374018169939517975e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.068601369857788086e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.158745080232620239e-02,-2.360601164400577545e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.070481300354003906e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.150942832231521606e-02,-2.347142808139324188e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.072360992431640625e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.143127918243408203e-02,-2.333627454936504364e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.074240922927856445e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.135309278964996338e-02,-2.320054732263088226e-02,3.244639933109283447e-02,0.000000000000000000e+00
2.076120615005493164e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.127495110034942627e-02,-2.306437678635120392e-02,3.244639933109283447e-02,0.000000000000000000e+00
