-5.000000000000000000e-01,1.073503136634826660e+00,5.222917556762695312e+00
-4.989989995956420898e-01,1.073264122009277344e+00,5.204029560089111328e+00
-4.979979991912841797e-01,1.073025822639465332e+00,5.185157775878906250e+00
-4.969969987869262695e-01,1.072788000106811523e+00,5.166303157806396484e+00
-4.959959983825683594e-01,1.072550654411315918e+00,5.147465229034423828e+00
-4.949949979782104492e-01,1.072314023971557617e+00,5.128644943237304688e+00
-4.939939975738525391e-01,1.072077870368957520e+00,5.109840869903564453e+00
-4.929929971694946289e-01,1.071842193603515625e+00,5.091054439544677734e+00
-4.919919967651367188e-01,1.071607112884521484e+00,5.072285652160644531e+00
-4.909909963607788086e-01,1.071372628211975098e+00,5.053534030914306641e+00
-4.899899959564208984e-01,1.071138620376586914e+00,5.034801006317138672e+00
-4.889889955520629883e-01,1.070905208587646484e+00,5.016085147857666016e+00
-4.879879951477050781e-01,1.070672392845153809e+00,4.997387409210205078e+00
-4.869869947433471680e-01,1.070440053939819336e+00,4.978707790374755859e+00
-4.859859943389892578e-01,1.070208311080932617e+00,4.960045814514160156e+00
-4.849849939346313477e-01,1.069977045059204102e+00,4.941402912139892578e+00
-4.839839935302734375e-01,1.069746494293212891e+00,4.922778129577636719e+00
-4.829829931259155273e-01,1.069516420364379883e+00,4.904171943664550781e+00
-4.819819927215576172e-01,1.069286823272705078e+00,4.885584354400634766e+00
-4.809809923171997070e-01,1.069057703018188477e+00,4.867015838623046875e+00
-4.799799919128417969e-01,1.068829298019409180e+00,4.848466396331787109e+00
-4.789789915084838867e-01,1.068601369857788086e+00,4.829936027526855469e+00
-4.779779911041259766e-01,1.068374037742614746e+00,4.811424732208251953e+00
-4.769769906997680664e-01,1.068147301673889160e+00,4.792932987213134766e+00
-4.759759902954101562e-01,1.067921042442321777e+00,4.774460792541503906e+00
-4.749749898910522461e-01,1.067695379257202148e+00,4.756008148193359375e+00
-4.739739894866943359e-01,1.067470192909240723e+00,4.737575531005859375e+00
-4.729729890823364258e-01,1.067245602607727051e+00,4.719162464141845703e+00
-4.719719886779785156e-01,1.067021608352661133e+00,4.700769424438476562e+00
-4.709709882736206055e-01,1.066798090934753418e+00,4.682396411895751953e+00
-4.699699878692626953e-01,1.066575169563293457e+00,4.664043903350830078e+00
-4.689689874649047852e-01,1.066352725028991699e+00,4.645711898803710938e+00
-4.679679572582244873e-01,1.066130876541137695e+00,4.627399444580078125e+00
-4.669669568538665771e-01,1.065909624099731445e+00,4.609108448028564453e+00
-4.659659564495086670e-01,1.065688848495483398e+00,4.590838909149169922e+00
-4.649649560451507568e-01,1.065468668937683105e+00,4.572589874267578125e+00
-4.639639556407928467e-01,1.065249085426330566e+00,4.554361343383789062e+00
-4.629629552364349365e-01,1.065029978752136230e+00,4.536154270172119141e+00
-4.619619548320770264e-01,1.064811468124389648e+00,4.517968654632568359e+00
-4.609609544277191162e-01,1.064593553543090820e+00,4.499804496765136719e+00
-4.599599540233612061e-01,1.064376115798950195e+00,4.481662273406982422e+00
-4.589589536190032959e-01,1.064159154891967773e+00,4.463541507720947266e+00
-4.579579532146453857e-01,1.063942790031433105e+00,4.445442676544189453e+00
-4.569569528102874756e-01,1.063727140426635742e+00,4.427365303039550781e+00
-4.559559524059295654e-01,1.063511848449707031e+00,4.409310817718505859e+00
-4.549549520015716553e-01,1.063297152519226074e+00,4.391278266906738281e+00
-4.539539515972137451e-01,1.063083052635192871e+00,4.373268127441406250e+00
-4.529529511928558350e-01,1.062869429588317871e+00,4.355280876159667969e+00
-4.519519507884979248e-01,1.062656402587890625e+00,4.337315559387207031e+00
-4.509509503841400146e-01,1.062443971633911133e+00,4.319373607635498047e+00
-4.499499499797821045e-01,1.062232017517089844e+00,4.301454067230224609e+00
-4.489489495754241943e-01,1.062020659446716309e+00,4.283557891845703125e+00
-4.479479491710662842e-01,1.061809897422790527e+00,4.265685081481933594e+00
-4.469469487667083740e-01,1.061599612236022949e+00,4.247835636138916016e+00
-4.459459483623504639e-01,1.061389923095703125e+00,4.230009078979492188e+00
-4.449449479579925537e-01,1.061180830001831055e+00,4.212206363677978516e+00
-4.439439475536346436e-01,1.060972094535827637e+00,4.194427490234375000e+00
-4.429429471492767334e-01,1.060764074325561523e+00,4.176672458648681641e+00
-4.419419467449188232e-01,1.060556650161743164e+00,4.158940792083740234e+00
-4.409409463405609131e-01,1.060349583625793457e+00,4.141234397888183594e+00
-4.399399459362030029e-01,1.060143232345581055e+00,4.123551845550537109e+00
-4.389389455318450928e-01,1.059937357902526855e+00,4.105893135070800781e+00
-4.379379451274871826e-01,1.059732079505920410e+00,4.088259696960449219e+00
-4.369369447231292725e-01,1.059527277946472168e+00,4.070651054382324219e+00
-4.359359443187713623e-01,1.059323072433471680e+00,4.053066253662109375e+00
-4.349349439144134521e-01,1.059119462966918945e+00,4.035506248474121094e+00
-4.339339435100555420e-01,1.058916330337524414e+00,4.017972946166992188e+00
-4.329329431056976318e-01,1.058713674545288086e+00,4.000463485717773438e+00
-4.319319427013397217e-01,1.058511734008789062e+00,3.982979774475097656e+00
-4.309309422969818115e-01,1.058310270309448242e+00,3.965521097183227539e+00
-4.299299418926239014e-01,1.058109521865844727e+00,3.948088645935058594e+00
-4.289289414882659912e-01,1.057909131050109863e+00,3.930681467056274414e+00
-4.279279410839080811e-01,1.057709336280822754e+00,3.913300514221191406e+00
-4.269269406795501709e-01,1.057510137557983398e+00,3.895945072174072266e+00
-4.259259402751922607e-01,1.057311296463012695e+00,3.878615856170654297e+00
-4.249249398708343506e-01,1.057113289833068848e+00,3.861312866210937500e+00
-4.239239394664764404e-01,1.056915640830993652e+00,3.844037532806396484e+00
-4.229229390621185303e-01,1.056718587875366211e+00,3.826787233352661133e+00
-4.219219386577606201e-01,1.056522130966186523e+00,3.809564590454101562e+00
-4.209209382534027100e-01,1.056326150894165039e+00,3.792368412017822266e+00
-4.199199080467224121e-01,1.056130766868591309e+00,3.775198459625244141e+00
-4.189189076423645020e-01,1.055935978889465332e+00,3.758056163787841797e+00
-4.179179072380065918e-01,1.055741667747497559e+00,3.740941047668457031e+00
-4.169169068336486816e-01,1.055547952651977539e+00,3.723853588104248047e+00
-4.159159064292907715e-01,1.055354833602905273e+00,3.706793785095214844e+00
-4.149149060249328613e-01,1.055162191390991211e+00,3.689761161804199219e+00
-4.139139056205749512e-01,1.054970026016235352e+00,3.672756195068359375e+00
-4.129129052162170410e-01,1.054778456687927246e+00,3.655779361724853516e+00
-4.119119048118591309e-01,1.054587602615356445e+00,3.638830661773681641e+00
-4.109109044075012207e-01,1.054397106170654297e+00,3.621910095214843750e+00
-4.099099040031433105e-01,1.054207205772399902e+00,3.605017662048339844e+00
-4.089089035987854004e-01,1.054017901420593262e+00,3.588153600692749023e+00
-4.079079031944274902e-01,1.053829193115234375e+00,3.571318626403808594e+00
-4.069069027900695801e-01,1.053640961647033691e+00,3.554511785507202148e+00
-4.059059023857116699e-01,1.053453207015991211e+00,3.537734031677246094e+00
-4.049049019813537598e-01,1.053266167640686035e+00,3.520985364913940430e+00
-4.039039015769958496e-01,1.053079605102539062e+00,3.504265546798706055e+00
-4.029029011726379395e-01,1.052893519401550293e+00,3.487575054168701172e+00
