-1.414580535888671875e+01,-3.604426383972167969e-01,0.000000000000000000e+00,-4.004918411374092102e-02,1.210144424438476562e+01,-3.604426383972167969e-01,-6.837278604507446289e-02,-6.440979242324829102e-02,1.160228443145751953e+01,-1.613668650388717651e-01
-1.414132499694824219e+01,-3.600427210330963135e-01,0.000000000000000000e+00,-4.000474885106086731e-02,1.209786033630371094e+01,-3.600427210330963135e-01,-6.831951439380645752e-02,-6.432582437992095947e-02,1.160188388824462891e+01,-1.613955050706863403e-01
-1.413684368133544922e+01,-3.596428334712982178e-01,0.000000000000000000e+00,-3.996031731367111206e-02,1.209427547454833984e+01,-3.596428334712982178e-01,-6.826615333557128906e-02,-6.424175947904586792e-02,1.160148143768310547e+01,-1.614243239164352417e-01
-1.413236331939697266e+01,-3.592429161071777344e-01,0.000000000000000000e+00,-3.991588205099105835e-02,1.209069061279296875e+01,-3.592429161071777344e-01,-6.821268796920776367e-02,-6.415761262178421021e-02,1.160107994079589844e+01,-1.614534258842468262e-01
-1.412788295745849609e+01,-3.588430285453796387e-01,0.000000000000000000e+00,-3.987145051360130310e-02,1.208710670471191406e+01,-3.588430285453796387e-01,-6.815919280052185059e-02,-6.407344341278076172e-02,1.160067462921142578e+01,-1.614821404218673706e-01
-1.412340164184570312e+01,-3.584431111812591553e-01,0.000000000000000000e+00,-3.982701525092124939e-02,1.208352184295654297e+01,-3.584431111812591553e-01,-6.810553371906280518e-02,-6.398919224739074707e-02,1.160027217864990234e+01,-1.615108251571655273e-01
-1.411892127990722656e+01,-3.580432236194610596e-01,0.000000000000000000e+00,-3.978257998824119568e-02,1.207993698120117188e+01,-3.580432236194610596e-01,-6.805185973644256592e-02,-6.390491127967834473e-02,1.159986209869384766e+01,-1.615396589040756226e-01
-1.411444091796875000e+01,-3.576433062553405762e-01,0.000000000000000000e+00,-3.973814472556114197e-02,1.207635307312011719e+01,-3.576433062553405762e-01,-6.799800693988800049e-02,-6.382052600383758545e-02,1.159945392608642578e+01,-1.615682989358901978e-01
-1.410995960235595703e+01,-3.572434186935424805e-01,0.000000000000000000e+00,-3.969371318817138672e-02,1.207276821136474609e+01,-3.572434186935424805e-01,-6.794422864913940430e-02,-6.373603641986846924e-02,1.159904384613037109e+01,-1.615969836711883545e-01
-1.410547924041748047e+01,-3.568435013294219971e-01,0.000000000000000000e+00,-3.964927792549133301e-02,1.206918334960937500e+01,-3.568435013294219971e-01,-6.789030134677886963e-02,-6.365148723125457764e-02,1.159863185882568359e+01,-1.616255491971969604e-01
-1.410099792480468750e+01,-3.564436137676239014e-01,0.000000000000000000e+00,-3.960484638810157776e-02,1.206559848785400391e+01,-3.564436137676239014e-01,-6.783625483512878418e-02,-6.356687098741531372e-02,1.159821891784667969e+01,-1.616542488336563110e-01
-1.409651756286621094e+01,-3.560436964035034180e-01,0.000000000000000000e+00,-3.956041112542152405e-02,1.206201457977294922e+01,-3.560436964035034180e-01,-6.778222322463989258e-02,-6.348209083080291748e-02,1.159780311584472656e+01,-1.616827696561813354e-01
-1.409203720092773438e+01,-3.556437790393829346e-01,0.000000000000000000e+00,-3.951597958803176880e-02,1.205842971801757812e+01,-3.556437790393829346e-01,-6.772801280021667480e-02,-6.339742988348007202e-02,1.159738636016845703e+01,-1.617112457752227783e-01
-1.408755588531494141e+01,-3.552438616752624512e-01,0.000000000000000000e+00,-3.947154432535171509e-02,1.205484485626220703e+01,-3.552438616752624512e-01,-6.767377257347106934e-02,-6.331254541873931885e-02,1.159697055816650391e+01,-1.617398560047149658e-01
-1.408307552337646484e+01,-3.548439741134643555e-01,0.000000000000000000e+00,-3.942711278796195984e-02,1.205126094818115234e+01,-3.548439741134643555e-01,-6.761950254440307617e-02,-6.322757899761199951e-02,1.159655094146728516e+01,-1.617684066295623779e-01
-1.407859516143798828e+01,-3.544440567493438721e-01,0.000000000000000000e+00,-3.938267752528190613e-02,1.204767608642578125e+01,-3.544440567493438721e-01,-6.756511330604553223e-02,-6.314255297183990479e-02,1.159613037109375000e+01,-1.617968827486038208e-01
-1.407411384582519531e+01,-3.540441691875457764e-01,0.000000000000000000e+00,-3.933824226260185242e-02,1.204409122467041016e+01,-3.540441691875457764e-01,-6.751058995723724365e-02,-6.305760145187377930e-02,1.159571075439453125e+01,-1.618254631757736206e-01
-1.406963348388671875e+01,-3.536442518234252930e-01,0.000000000000000000e+00,-3.929380699992179871e-02,1.204050731658935547e+01,-3.536442518234252930e-01,-6.745603680610656738e-02,-6.297236680984497070e-02,1.159528446197509766e+01,-1.618537753820419312e-01
-1.406515216827392578e+01,-3.532443642616271973e-01,0.000000000000000000e+00,-3.924937546253204346e-02,1.203692150115966797e+01,-3.532443642616271973e-01,-6.740143895149230957e-02,-6.288716197013854980e-02,1.159486103057861328e+01,-1.618822813034057617e-01
-1.406067180633544922e+01,-3.528444468975067139e-01,0.000000000000000000e+00,-3.920494019985198975e-02,1.203333759307861328e+01,-3.528444468975067139e-01,-6.734658777713775635e-02,-6.280189007520675659e-02,1.159443569183349609e+01,-1.619105488061904907e-01
-1.405619144439697266e+01,-3.524445593357086182e-01,0.000000000000000000e+00,-3.916050866246223450e-02,1.202975368499755859e+01,-3.524445593357086182e-01,-6.729184091091156006e-02,-6.271645426750183105e-02,1.159400653839111328e+01,-1.619388312101364136e-01
-1.405171012878417969e+01,-3.520446419715881348e-01,0.000000000000000000e+00,-3.911607339978218079e-02,1.202616786956787109e+01,-3.520446419715881348e-01,-6.723695993423461914e-02,-6.263096630573272705e-02,1.159357929229736328e+01,-1.619671881198883057e-01
-1.404722976684570312e+01,-3.516447544097900391e-01,0.000000000000000000e+00,-3.907164186239242554e-02,1.202258396148681641e+01,-3.516447544097900391e-01,-6.718201935291290283e-02,-6.254550814628601074e-02,1.159314823150634766e+01,-1.619955301284790039e-01
-1.404274940490722656e+01,-3.512448370456695557e-01,0.000000000000000000e+00,-3.902720659971237183e-02,1.201900005340576172e+01,-3.512448370456695557e-01,-6.712701916694641113e-02,-6.245990842580795288e-02,1.159271526336669922e+01,-1.620237231254577637e-01
-1.403826808929443359e+01,-3.508449494838714600e-01,0.000000000000000000e+00,-3.898277506232261658e-02,1.201541423797607422e+01,-3.508449494838714600e-01,-6.707198917865753174e-02,-6.237430870532989502e-02,1.159228038787841797e+01,-1.620518565177917480e-01
-1.403378772735595703e+01,-3.504450321197509766e-01,0.000000000000000000e+00,-3.893833979964256287e-02,1.201183032989501953e+01,-3.504450321197509766e-01,-6.701681017875671387e-02,-6.228861212730407715e-02,1.159184741973876953e+01,-1.620801836252212524e-01
-1.402930641174316406e+01,-3.500451445579528809e-01,0.000000000000000000e+00,-3.889390453696250916e-02,1.200824546813964844e+01,-3.500451445579528809e-01,-6.696143746376037598e-02,-6.220273673534393311e-02,1.159140872955322266e+01,-1.621082425117492676e-01
-1.402482604980468750e+01,-3.496452569961547852e-01,0.000000000000000000e+00,-3.884947299957275391e-02,1.200466060638427734e+01,-3.496452569961547852e-01,-6.690616905689239502e-02,-6.211681663990020752e-02,1.159097194671630859e+01,-1.621363461017608643e-01
-1.402034568786621094e+01,-3.492453694343566895e-01,0.000000000000000000e+00,-3.880504146218299866e-02,1.200107669830322266e+01,-3.492453694343566895e-01,-6.685075163841247559e-02,-6.203088164329528809e-02,1.159052848815917969e+01,-1.621643304824829102e-01
-1.401586437225341797e+01,-3.488454520702362061e-01,0.000000000000000000e+00,-3.876060619950294495e-02,1.199749183654785156e+01,-3.488454520702362061e-01,-6.679515540599822998e-02,-6.194490194320678711e-02,1.159008789062500000e+01,-1.621925383806228638e-01
-1.401138401031494141e+01,-3.484455347061157227e-01,0.000000000000000000e+00,-3.871617466211318970e-02,1.199390697479248047e+01,-3.484455347061157227e-01,-6.673955917358398438e-02,-6.185878813266754150e-02,1.158964443206787109e+01,-1.622206419706344604e-01
-1.400690364837646484e+01,-3.480456173419952393e-01,0.000000000000000000e+00,-3.867173939943313599e-02,1.199032306671142578e+01,-3.480456173419952393e-01,-6.668397784233093262e-02,-6.177258491516113281e-02,1.158920192718505859e+01,-1.622484326362609863e-01
-1.400242233276367188e+01,-3.476457297801971436e-01,0.000000000000000000e+00,-3.862730786204338074e-02,1.198673820495605469e+01,-3.476457297801971436e-01,-6.662815809249877930e-02,-6.168624758720397949e-02,1.158875370025634766e+01,-1.622763872146606445e-01
-1.399794197082519531e+01,-3.472458124160766602e-01,0.000000000000000000e+00,-3.858287259936332703e-02,1.198315334320068359e+01,-3.472458124160766602e-01,-6.657238304615020752e-02,-6.159998476505279541e-02,1.158830642700195312e+01,-1.623043119907379150e-01
-1.399346065521240234e+01,-3.468459248542785645e-01,0.000000000000000000e+00,-3.853843733668327332e-02,1.197956848144531250e+01,-3.468459248542785645e-01,-6.651647388935089111e-02,-6.151354312896728516e-02,1.158785724639892578e+01,-1.623322665691375732e-01
-1.398898029327392578e+01,-3.464460074901580811e-01,0.000000000000000000e+00,-3.849400207400321960e-02,1.197598457336425781e+01,-3.464460074901580811e-01,-6.646049022674560547e-02,-6.142701953649520874e-02,1.158740329742431641e+01,-1.623601019382476807e-01
-1.398449993133544922e+01,-3.460461199283599854e-01,0.000000000000000000e+00,-3.844957053661346436e-02,1.197239971160888672e+01,-3.460461199283599854e-01,-6.640441715717315674e-02,-6.134046614170074463e-02,1.158694934844970703e+01,-1.623879969120025635e-01
-1.398001861572265625e+01,-3.456462025642395020e-01,0.000000000000000000e+00,-3.840513527393341064e-02,1.196881484985351562e+01,-3.456462025642395020e-01,-6.634825468063354492e-02,-6.125387549400329590e-02,1.158649730682373047e+01,-1.624156832695007324e-01
-1.397553825378417969e+01,-3.452463150024414062e-01,0.000000000000000000e+00,-3.836070373654365540e-02,1.196523094177246094e+01,-3.452463150024414062e-01,-6.629203259944915771e-02,-6.116715818643569946e-02,1.158604335784912109e+01,-1.624434590339660645e-01
-1.397105789184570312e+01,-3.448463976383209229e-01,0.000000000000000000e+00,-3.831626847386360168e-02,1.196164608001708984e+01,-3.448463976383209229e-01,-6.623566150665283203e-02,-6.108033657073974609e-02,1.158558368682861328e+01,-1.624712347984313965e-01
-1.396657657623291016e+01,-3.444465100765228271e-01,0.000000000000000000e+00,-3.827183693647384644e-02,1.195806121826171875e+01,-3.444465100765228271e-01,-6.617933511734008789e-02,-6.099346280097961426e-02,1.158512496948242188e+01,-1.624988913536071777e-01
-1.396209621429443359e+01,-3.440465927124023438e-01,0.000000000000000000e+00,-3.822740167379379272e-02,1.195447731018066406e+01,-3.440465927124023438e-01,-6.612287461757659912e-02,-6.090655922889709473e-02,1.158466434478759766e+01,-1.625265628099441528e-01
-1.395761489868164062e+01,-3.436467051506042480e-01,0.000000000000000000e+00,-3.818297013640403748e-02,1.195089244842529297e+01,-3.436467051506042480e-01,-6.606633961200714111e-02,-6.081955134868621826e-02,1.158420276641845703e+01,-1.625542044639587402e-01
-1.395313453674316406e+01,-3.432467877864837646e-01,0.000000000000000000e+00,-3.813853487372398376e-02,1.194730758666992188e+01,-3.432467877864837646e-01,-6.600971519947052002e-02,-6.073249131441116333e-02,1.158373832702636719e+01,-1.625817418098449707e-01
-1.394865417480468750e+01,-3.428469002246856689e-01,0.000000000000000000e+00,-3.809409961104393005e-02,1.194372367858886719e+01,-3.428469002246856689e-01,-6.595304608345031738e-02,-6.064540147781372070e-02,1.158327198028564453e+01,-1.626092046499252319e-01
-1.394417285919189453e+01,-3.424469828605651855e-01,0.000000000000000000e+00,-3.804966434836387634e-02,1.194013881683349609e+01,-3.424469828605651855e-01,-6.589619815349578857e-02,-6.055809557437896729e-02,1.158280658721923828e+01,-1.626369059085845947e-01
-1.393969249725341797e+01,-3.420470952987670898e-01,0.000000000000000000e+00,-3.800523281097412109e-02,1.193655395507812500e+01,-3.420470952987670898e-01,-6.583935022354125977e-02,-6.047083437442779541e-02,1.158233356475830078e+01,-1.626641154289245605e-01
-1.393521213531494141e+01,-3.416471779346466064e-01,0.000000000000000000e+00,-3.796079754829406738e-02,1.193297004699707031e+01,-3.416471779346466064e-01,-6.578241288661956787e-02,-6.038343906402587891e-02,1.158186244964599609e+01,-1.626916825771331787e-01
-1.393073081970214844e+01,-3.412472903728485107e-01,0.000000000000000000e+00,-3.791636601090431213e-02,1.192938518524169922e+01,-3.412472903728485107e-01,-6.572537124156951904e-02,-6.029596924781799316e-02,1.158139038085937500e+01,-1.627189517021179199e-01
-1.392625045776367188e+01,-3.408473730087280273e-01,0.000000000000000000e+00,-3.787193074822425842e-02,1.192580032348632812e+01,-3.408473730087280273e-01,-6.566826999187469482e-02,-6.020852923393249512e-02,1.158091735839843750e+01,-1.627463400363922119e-01
-1.392176914215087891e+01,-3.404474556446075439e-01,0.000000000000000000e+00,-3.782749921083450317e-02,1.192221546173095703e+01,-3.404474556446075439e-01,-6.561112403869628906e-02,-6.012086570262908936e-02,1.158044147491455078e+01,-1.627737134695053101e-01
-1.391728878021240234e+01,-3.400475680828094482e-01,0.000000000000000000e+00,-3.778306767344474792e-02,1.191863155364990234e+01,-3.400475680828094482e-01,-6.555378437042236328e-02,-6.003326177597045898e-02,1.157996368408203125e+01,-1.628010123968124390e-01
-1.391280841827392578e+01,-3.396476805210113525e-01,0.000000000000000000e+00,-3.773863241076469421e-02,1.191504669189453125e+01,-3.396476805210113525e-01,-6.549642980098724365e-02,-5.994555354118347168e-02,1.157948398590087891e+01,-1.628282964229583740e-01
-1.390832710266113281e+01,-3.392477631568908691e-01,0.000000000000000000e+00,-3.769419714808464050e-02,1.191146183013916016e+01,-3.392477631568908691e-01,-6.543894112110137939e-02,-5.985772609710693359e-02,1.157900333404541016e+01,-1.628554314374923706e-01
-1.390384674072265625e+01,-3.388478755950927734e-01,0.000000000000000000e+00,-3.764976561069488525e-02,1.190787792205810547e+01,-3.388478755950927734e-01,-6.538145244121551514e-02,-5.976986885070800781e-02,1.157851982116699219e+01,-1.628826558589935303e-01
-1.389936637878417969e+01,-3.384479582309722900e-01,0.000000000000000000e+00,-3.760533034801483154e-02,1.190429306030273438e+01,-3.384479582309722900e-01,-6.532396376132965088e-02,-5.968190729618072510e-02,1.157803440093994141e+01,-1.629095077514648438e-01
-1.389488506317138672e+01,-3.380480706691741943e-01,0.000000000000000000e+00,-3.756089881062507629e-02,1.190070819854736328e+01,-3.380480706691741943e-01,-6.526616215705871582e-02,-5.959388613700866699e-02,1.157754707336425781e+01,-1.629366874694824219e-01
-1.389040470123291016e+01,-3.376481533050537109e-01,0.000000000000000000e+00,-3.751646354794502258e-02,1.189712429046630859e+01,-3.376481533050537109e-01,-6.520844995975494385e-02,-5.950580537319183350e-02,1.157705974578857422e+01,-1.629636585712432861e-01
-1.388592338562011719e+01,-3.372482657432556152e-01,0.000000000000000000e+00,-3.747203201055526733e-02,1.189353847503662109e+01,-3.372482657432556152e-01,-6.515057384967803955e-02,-5.941757559776306152e-02,1.157656955718994141e+01,-1.629907935857772827e-01
-1.388144302368164062e+01,-3.368483483791351318e-01,0.000000000000000000e+00,-3.742759674787521362e-02,1.188995456695556641e+01,-3.368483483791351318e-01,-6.509263813495635986e-02,-5.932945013046264648e-02,1.157607841491699219e+01,-1.630177646875381470e-01
-1.387696266174316406e+01,-3.364484608173370361e-01,0.000000000000000000e+00,-3.738316521048545837e-02,1.188637065887451172e+01,-3.364484608173370361e-01,-6.503467261791229248e-02,-5.924105644226074219e-02,1.157558631896972656e+01,-1.630446612834930420e-01
-1.387248134613037109e+01,-3.360485434532165527e-01,0.000000000000000000e+00,-3.733872994780540466e-02,1.188278484344482422e+01,-3.360485434532165527e-01,-6.497658789157867432e-02,-5.915259569883346558e-02,1.157508945465087891e+01,-1.630716472864151001e-01
-1.386800098419189453e+01,-3.356486558914184570e-01,0.000000000000000000e+00,-3.729429468512535095e-02,1.187920093536376953e+01,-3.356486558914184570e-01,-6.491835415363311768e-02,-5.906425416469573975e-02,1.157459354400634766e+01,-1.630984693765640259e-01
-1.386352062225341797e+01,-3.352487385272979736e-01,0.000000000000000000e+00,-3.724985942244529724e-02,1.187561702728271484e+01,-3.352487385272979736e-01,-6.486016511917114258e-02,-5.897575616836547852e-02,1.157409381866455078e+01,-1.631252020597457886e-01
-1.385903930664062500e+01,-3.348488509654998779e-01,0.000000000000000000e+00,-3.720542788505554199e-02,1.187203121185302734e+01,-3.348488509654998779e-01,-6.480187177658081055e-02,-5.888704955577850342e-02,1.157359218597412109e+01,-1.631519645452499390e-01
-1.385455894470214844e+01,-3.344489336013793945e-01,0.000000000000000000e+00,-3.716099262237548828e-02,1.186844730377197266e+01,-3.344489336013793945e-01,-6.474347412586212158e-02,-5.879844725131988525e-02,1.157309055328369141e+01,-1.631787568330764771e-01
-1.385007762908935547e+01,-3.340490460395812988e-01,0.000000000000000000e+00,-3.711656108498573303e-02,1.186486244201660156e+01,-3.340490460395812988e-01,-6.468495726585388184e-02,-5.870971083641052246e-02,1.157258510589599609e+01,-1.632053405046463013e-01
-1.384559726715087891e+01,-3.336491286754608154e-01,0.000000000000000000e+00,-3.707212582230567932e-02,1.186127758026123047e+01,-3.336491286754608154e-01,-6.462639570236206055e-02,-5.862089991569519043e-02,1.157207870483398438e+01,-1.632319241762161255e-01
-1.384111690521240234e+01,-3.332492411136627197e-01,0.000000000000000000e+00,-3.702769428491592407e-02,1.185769367218017578e+01,-3.332492411136627197e-01,-6.456772983074188232e-02,-5.853195488452911377e-02,1.157157230377197266e+01,-1.632586717605590820e-01
-1.383663558959960938e+01,-3.328493237495422363e-01,0.000000000000000000e+00,-3.698325902223587036e-02,1.185410881042480469e+01,-3.328493237495422363e-01,-6.450903415679931641e-02,-5.844302475452423096e-02,1.157105922698974609e+01,-1.632851064205169678e-01
-1.383215522766113281e+01,-3.324494063854217529e-01,0.000000000000000000e+00,-3.693882748484611511e-02,1.185052394866943359e+01,-3.324494063854217529e-01,-6.445021927356719971e-02,-5.835400521755218506e-02,1.157054805755615234e+01,-1.633116602897644043e-01
-1.382767486572265625e+01,-3.320494890213012695e-01,0.000000000000000000e+00,-3.689439222216606140e-02,1.184694004058837891e+01,-3.320494890213012695e-01,-6.439131498336791992e-02,-5.826490372419357300e-02,1.157003688812255859e+01,-1.633380055427551270e-01
-1.382319355010986328e+01,-3.316496014595031738e-01,0.000000000000000000e+00,-3.684995695948600769e-02,1.184335517883300781e+01,-3.316496014595031738e-01,-6.433232128620147705e-02,-5.817574262619018555e-02,1.156952095031738281e+01,-1.633644998073577881e-01
-1.381871318817138672e+01,-3.312496840953826904e-01,0.000000000000000000e+00,-3.680552169680595398e-02,1.183977031707763672e+01,-3.312496840953826904e-01,-6.427331268787384033e-02,-5.808657407760620117e-02,1.156900501251220703e+01,-1.633908301591873169e-01
-1.381423187255859375e+01,-3.308497965335845947e-01,0.000000000000000000e+00,-3.676109015941619873e-02,1.183618545532226562e+01,-3.308497965335845947e-01,-6.421416997909545898e-02,-5.799715220928192139e-02,1.156848430633544922e+01,-1.634171903133392334e-01
-1.380975151062011719e+01,-3.304498791694641113e-01,0.000000000000000000e+00,-3.671665489673614502e-02,1.183260154724121094e+01,-3.304498791694641113e-01,-6.415487825870513916e-02,-5.790778994560241699e-02,1.156796169281005859e+01,-1.634434163570404053e-01
-1.380527114868164062e+01,-3.300499916076660156e-01,0.000000000000000000e+00,-3.667222335934638977e-02,1.182901668548583984e+01,-3.300499916076660156e-01,-6.409558653831481934e-02,-5.781837552785873413e-02,1.156743907928466797e+01,-1.634696871042251587e-01
-1.380078983306884766e+01,-3.296500742435455322e-01,0.000000000000000000e+00,-3.662778809666633606e-02,1.182543182373046875e+01,-3.296500742435455322e-01,-6.403625011444091797e-02,-5.772881209850311279e-02,1.156691455841064453e+01,-1.634958982467651367e-01
-1.379630947113037109e+01,-3.292501866817474365e-01,0.000000000000000000e+00,-3.658335655927658081e-02,1.182184791564941406e+01,-3.292501866817474365e-01,-6.397677958011627197e-02,-5.763922631740570068e-02,1.156638813018798828e+01,-1.635219156742095947e-01
-1.379182910919189453e+01,-3.288502693176269531e-01,0.000000000000000000e+00,-3.653892129659652710e-02,1.181826305389404297e+01,-3.288502693176269531e-01,-6.391724944114685059e-02,-5.754960328340530396e-02,1.156585979461669922e+01,-1.635482013225555420e-01
-1.378734779357910156e+01,-3.284503817558288574e-01,0.000000000000000000e+00,-3.649448975920677185e-02,1.181467819213867188e+01,-3.284503817558288574e-01,-6.385755538940429688e-02,-5.745978653430938721e-02,1.156532764434814453e+01,-1.635741144418716431e-01
-1.378286743164062500e+01,-3.280504643917083740e-01,0.000000000000000000e+00,-3.645005449652671814e-02,1.181109428405761719e+01,-3.280504643917083740e-01,-6.379793584346771240e-02,-5.737000703811645508e-02,1.156479358673095703e+01,-1.636001020669937134e-01
-1.377838611602783203e+01,-3.276505768299102783e-01,0.000000000000000000e+00,-3.640561923384666443e-02,1.180750942230224609e+01,-3.276505768299102783e-01,-6.373809278011322021e-02,-5.728016048669815063e-02,1.156426143646240234e+01,-1.636261045932769775e-01
-1.377390670776367188e+01,-3.272506892681121826e-01,0.000000000000000000e+00,-3.636118769645690918e-02,1.180392551422119141e+01,-3.272506892681121826e-01,-6.367824971675872803e-02,-5.719017982482910156e-02,1.156372356414794922e+01,-1.636520326137542725e-01
-1.376942634582519531e+01,-3.268508017063140869e-01,0.000000000000000000e+00,-3.631675615906715393e-02,1.180034160614013672e+01,-3.268508017063140869e-01,-6.361825764179229736e-02,-5.710013210773468018e-02,1.156318378448486328e+01,-1.636779308319091797e-01
-1.376494503021240234e+01,-3.264508843421936035e-01,0.000000000000000000e+00,-3.627232089638710022e-02,1.179675579071044922e+01,-3.264508843421936035e-01,-6.355820596218109131e-02,-5.700999498367309570e-02,1.156264400482177734e+01,-1.637037098407745361e-01
-1.376046466827392578e+01,-3.260509967803955078e-01,0.000000000000000000e+00,-3.622788935899734497e-02,1.179317188262939453e+01,-3.260509967803955078e-01,-6.349810957908630371e-02,-5.691990256309509277e-02,1.156210231781005859e+01,-1.637296080589294434e-01
-1.375598430633544922e+01,-3.256510794162750244e-01,0.000000000000000000e+00,-3.618345409631729126e-02,1.178958797454833984e+01,-3.256510794162750244e-01,-6.343787908554077148e-02,-5.682968348264694214e-02,1.156155681610107422e+01,-1.637551933526992798e-01
-1.375150299072265625e+01,-3.252511620521545410e-01,0.000000000000000000e+00,-3.613902255892753601e-02,1.178600215911865234e+01,-3.252511620521545410e-01,-6.337763369083404541e-02,-5.673941969871520996e-02,1.156100940704345703e+01,-1.637808829545974731e-01
